"""X"",""Y"",""OBJECTID"",""src_geo"",""clc_quartier"",""clc_secteur"",""id_arbre"",""haut_tot"",""haut_tronc"",""tronc_diam"",""fk_arb_etat"",""fk_stadedev"",""fk_port"",""fk_pied"",""fk_situation"",""age_estim"",""villeca"",""feuillage"",""remarquable"",""lng"",""lat"""
"1718632.7443,8292617.8629,117,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""90"",10,4,120,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.25898304153975,49.8325174257234"
"1718646.6591,8292627.7453,118,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""91"",9,2,110,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.25917691566251,49.8326058463552"
"1718657.4026,8292635.3755,119,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""92"",10,2,120,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.25932660472296,49.8326741156978"
"1718672.5825,8292646.1565,120,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""93"",10,4,145,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.25953810680251,49.8327705757215"
"1718684.0791,8292654.3214,121,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""94"",10,3,185,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.25969828987907,49.8328436286488"
"1718697.656,8292663.9639,122,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""95"",10,3,180,""essouché"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.259887458569,49.8329299016697"
"1718709.3431,8292672.2643,123,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""96"",10,2,145,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.26005029696833,49.8330041664588"
"1718722.7557,8292681.7865,124,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""97"",10,2,165,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.26023717749114,49.8330893624149"
"1718747.438,8292699.9302,125,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""98"",11,3,105,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.26058111237459,49.8332517218321"
"1718758.96,8292708.3379,126,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""99"",10,4,150,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.26074166321015,49.8333269554254"
"1718769.6237,8292715.9058,127,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""100"",10,4.5,145,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.26089024448913,49.8333946651098"
"1718784.079,8292726.4269,128,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""101"",11,3,160,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.26109166872971,49.8334888080655"
"1718799.1112,8292736.8366,129,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""102"",11,3,105,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.26130110705917,49.8335819312801"
"1718825.2515,8292755.4196,130,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""103"",11,3,165,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.26166533555658,49.8337481918834"
"1718837.7779,8292764.3247,131,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""104"",11,4,150,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.26183987429132,49.8338278646971"
"1718863.0107,8292782.2626,132,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""105"",10,2,120,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.26219146152851,49.8339883520326"
"1718875.9696,8292791.4752,133,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""106"",10,2,130,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.26237202835386,49.8340707751891"
"1718952.978,8292845.2327,134,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""107"",10,4,130,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.26344501344361,49.8345516830359"
"1718965.5901,8292854.3475,135,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""108"",10,4,135,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.26362075925999,49.8346332358027"
"1718971.6176,8292858.4728,136,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""109"",10,2,145,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.26370473972054,49.8346701360012"
"1718997.3302,8292876.9131,137,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""110"",10,2,130,""en_place"",""adulte"",""réduit_relâché"",""fosse_arbre"",""alignement"",50,""ville"",""feuillu"",""non"",3.26406303254363,49.8348351195024"
"1719005.5106,8292882.8692,138,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""111"",10,3,110,""en_place"",""adulte"",""réduit_relâché"",""fosse_arbre"",""alignement"",50,""ville"",""feuillu"",""non"",3.26417702734523,49.8348884117896"
"1719038.6439,8292905.8604,139,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""112"",10,2,100,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.26463869127122,49.8350940760543"
"1719055.0921,8292917.4756,140,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""113"",10,3,165,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.26486788403005,49.8351979864749"
"1719082.2352,8292936.6431,141,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""114"",10,4.5,105,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.26524610394357,49.8353694593251"
"1719095.0711,8292945.5028,142,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""115"",10,3,140,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.26542495411606,49.8354487088623"
"1719105.2226,8292952.8013,143,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""116"",10,2,100,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.26556641554893,49.8355140066324"
"1719113.8402,8292958.9614,144,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""117"",10,3,115,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.26568650060681,49.8355691177439"
"1719125.6505,8292967.2051,145,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""118"",10,2,120,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.26585106626432,49.8356428607644"
"1719139.1159,8292976.714,146,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""119"",10,4,125,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.2660387001743,49.8357279261507"
"1719151.0889,8292985.1417,147,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""120"",10,4,115,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.26620553741893,49.8358033177896"
"1719163.6797,8292994.1455,148,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""121"",10,4.5,135,""en_place"",""adulte"",""réduit_relâché"",""bande_de_terre"",""alignement"",50,""ville"",""feuillu"",""non"",3.26638099081203,49.8358838691089"
"1719188.4504,8293011.4399,149,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""122"",11,3,150,""supprimé"",""adulte"",""réduit_relâché"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.2667261528868,49.8360385719296"
"1719213.9349,8293030.7437,150,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""123"",11,3,155,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.26708133742137,49.8362113165942"
"1719250.4897,8293055.1037,151,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""124"",11,2,135,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.26759065303391,49.8364291670508"
"1719296.9667,8293087.062,152,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""125"",10,4,125,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.2682382689662,49.8367150124152"
"1719334.3983,8293113.3737,153,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""126"",9,4,95,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.26875987892892,49.8369503765869"
"1719349.3084,8293123.5282,154,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""127"",9,2,94,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.26896763674462,49.8370411955021"
"1719375.2081,8293141.5524,155,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""128"",9,3,110,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.26932854482819,49.8372024158698"
"1719487.9291,8293967.459,156,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_jean_mermoz"",""4"",13,4,160,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""isolé"",50,""ville"",""feuillu"",""non"",3.2709364034029,49.8446240804166"
"1719388.7265,8293150.8854,157,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""129"",9,2,110,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.26951691877285,49.8372858925258"
"1719416.6301,8293170.1323,158,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""130"",9,2,105,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.26990574636126,49.8374580397752"
"1719462.8471,8293201.896,159,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""131"",7,2,100,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.27054976551558,49.8377421310266"
"1719468.2377,8293205.7376,160,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""132"",8,2,90,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.27062488907085,49.837776496037"
"1719474.741,8293209.8629,161,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""133"",8,2,90,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.2707154941406,49.83781337592"
"1719485.9963,8293217.7114,162,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""134"",8,2,85,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.27087234035233,49.8378835765926"
"1719500.2604,8293227.6103,163,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""135"",8,2,95,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.27107111343362,49.8379721145093"
"1719504.9792,8293230.9457,164,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""136"",8,2,70,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.27113687402416,49.8380019497841"
"1719515.2261,8293238.1885,165,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""137"",8,2,85,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.27127967377932,49.8380667367648"
"1719520.0883,8293241.66,166,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""138"",8,2,70,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.27134743476237,49.8380977909149"
"1719525.9572,8293245.6267,167,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""139"",8,2,65,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.27142921440189,49.8381332647412"
"1719529.9226,8293248.6412,168,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""140"",8,2,65,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.27148448658603,49.8381602389986"
"1719545.5866,8293259.9226,169,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""141"",9,2,120,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.27170279048238,49.8382611601331"
"1719550.0278,8293263.5718,170,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""142"",9,2,100,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.27176470857836,49.8382938251905"
"1719554.7863,8293266.7451,171,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""143"",9,2,75,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.27183101381755,49.8383222014414"
"1719559.3862,8293270.553,172,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""144"",9,2,90,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.27189514604774,49.8383562881058"
"1719563.9861,8293273.8848,173,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""145"",9,2,75,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.27195925465779,49.8383860943779"
"1719569.2091,8293277.3546,174,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_de_paris"",""146"",9,2,115,""en_place"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.27203203187302,49.8384171212242"
"1719474.3092,8293946.9184,175,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_jean_mermoz"",""1"",12,3,160,""essouché"",""adulte"",""réduit_relâché"",""gazon"",""isolé"",50,""ville"",""feuillu"",""non"",3.27074603206505,49.8444398483662"
"1719466.3436,8293958.549,176,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_jean_mermoz"",""2"",12,3,185,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""isolé"",50,""ville"",""feuillu"",""non"",3.27063586587177,49.8445446678657"
"1719478.8123,8293967.5626,177,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_jean_mermoz"",""3"",13,4,155,""en_place"",""adulte"",""réduit_relâché"",""gazon"",""isolé"",50,""ville"",""feuillu"",""non"",3.27080966074588,49.8446253042815"
"1719488.9775,8293963.4772,178,""orthophoto"",""quartier_saint-martin_-_oëstres"",""rue_jean_mermoz"",""5"",13,4,155,""essouché"",""adulte"",""réduit_relâché"",""gazon"",""isolé"",50,""ville"",""feuillu"",""non"",3.27095078137595,49.8445882486675"
"1721537.1722,8295807.3182,179,""orthophoto"",""quartier_de_l'europe"",""avenue_robert_schuman"",""1"",9,2,195,""supprimé"",""adulte"",""semi_libre"",""bande_de_terre"",""alignement"",50,""ville"",""feuillu"",""non"",3.29952722217028,49.861095920613"
"1721531.7318,8295803.5475,180,""orthophoto"",""quartier_de_l'europe"",""avenue_robert_schuman"",""2"",8,2,120,""remplacé"",""adulte"",""semi_libre"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.29945135399112,49.8610622136323"
"1721525.8882,8295799.5639,181,""orthophoto"",""quartier_de_l'europe"",""avenue_robert_schuman"",""3"",9,2,180,""remplacé"",""adulte"",""semi_libre"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.29936986682064,49.86102660685"
"1721511.9131,8295791.2158,182,""orthophoto"",""quartier_de_l'europe"",""avenue_robert_schuman"",""4"",9,2,190,""supprimé"",""adulte"",""semi_libre"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.29917505351602,49.8609520497522"
"1721505.0905,8295786.1644,183,""orthophoto"",""quartier_de_l'europe"",""avenue_robert_schuman"",""5"",10,2,150,""supprimé"",""adulte"",""semi_libre"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.29907989301799,49.8609068775486"
"1721499.8781,8295782.6382,184,""orthophoto"",""quartier_de_l'europe"",""avenue_robert_schuman"",""6"",6,2,115,""supprimé"",""adulte"",""semi_libre"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.29900720968339,49.860875360345"
"1721489.2435,8295775.2899,185,""orthophoto"",""quartier_de_l'europe"",""avenue_robert_schuman"",""7"",11,2,150,""supprimé"",""adulte"",""semi_libre"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.29885890935721,49.8608096729801"
"1721483.0452,8295771.0986,186,""orthophoto"",""quartier_de_l'europe"",""avenue_robert_schuman"",""8"",11,2,190,""supprimé"",""adulte"",""semi_libre"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.29877247877734,49.8607722110357"
"1721475.6453,8295765.974,187,""orthophoto"",""quartier_de_l'europe"",""avenue_robert_schuman"",""9"",11,2,175,""supprimé"",""adulte"",""semi_libre"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.29866928636385,49.8607264008278"
"1721465.0963,8295758.663,188,""orthophoto"",""quartier_de_l'europe"",""avenue_robert_schuman"",""10"",11,2,185,""supprimé"",""adulte"",""semi_libre"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.29852217943513,49.8606610453461"
"1721458.9025,8295754.4251,189,""orthophoto"",""quartier_de_l'europe"",""avenue_robert_schuman"",""11"",11,2,155,""supprimé"",""adulte"",""semi_libre"",""gazon"",""alignement"",50,""ville"",""feuillu"",""non"",3.29843580940866,49.8606231640416"
"1721410.8712,8295894.0118,190,""orthophoto"",""quartier_de_l'europe"",""ecole_primaire_pierre_laroche"",""1"",14,2,120,""supprimé"",""adulte"",""réduit"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.2977754441851,49.8618797939373"
"1721414.9594,8295896.9177,191,""orthophoto"",""quartier_de_l'europe"",""ecole_primaire_pierre_laroche"",""2"",14,2,110,""supprimé"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.29783245951295,49.8619057748257"
"1721419.4294,8295899.8607,192,""orthophoto"",""quartier_de_l'europe"",""ecole_primaire_pierre_laroche"",""3"",13,3,110,""supprimé"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.29789478682741,49.861932075759"
"1721423.2214,8295902.7095,193,""orthophoto"",""quartier_de_l'europe"",""ecole_primaire_pierre_laroche"",""4"",14,4,120,""supprimé"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.29794767974476,49.8619575536911"
"1721427.7636,8295905.753,194,""orthophoto"",""quartier_de_l'europe"",""ecole_primaire_pierre_laroche"",""5"",14,2,125,""supprimé"",""adulte"",""réduit_relâché"",""revetement_non_permeable"",""alignement"",50,""ville"",""feuillu"",""non"",3.29801101679954,49.8619847555451"
"1721444.8666,8295881.9828,195,""orthophoto"",""quartier_de_l'europe"",""ecole_primaire_pierre_laroche"",""6"",13,4,115,""supprimé"",""adulte"",""réduit_relâché"",""bande_de_terre"",""alignement"",50,""ville"",""feuillu"",""non"",3.29824757906147,49.8617704491826"
"1721440.9013,8295878.8888,196,""orthophoto"",""quartier_de_l'europe"",""ecole_primaire_pierre_laroche"",""7"",14,4,110,""supprimé"",""adulte"",""réduit_relâché"",""bande_de_terre"",""alignement"",50,""ville"",""feuillu"",""non"",3.29819226262651,49.8617427730684"
